iv_ret_fwd,iv_clip,ts_event,core_expiry_date,core_iv,core_opt_volume,core_stock_volume,core_time_to_expiry,core_strike_price,core_option_type,core_delta,core_gamma,core_vega,core_days_to_expiry,core_option_type_enc,core_rv_30m,core_opt_vol_change_1m,core_opt_vol_roll_15m,core_opt_vol_roll_5m,core_opt_vol_roll_60m,core_opt_vol_zscore_15m,core_iv_ret_1m,core_iv_ret_5m,core_iv_ret_15m,core_iv_sma_5m,core_iv_sma_15m,core_iv_std_15m,core_iv_rsi_15m,core_iv_zscore_15m,core_sabr_alpha,core_sabr_beta,core_sabr_rho,core_sabr_nu,core_moneyness,core_log_moneyness,panel_IV_ASTS,panel_IVRET_ASTS,panel_IV_SATS,panel_IVRET_SATS,sym_ASTS,sym_SATS
-0.018658400810168677,0.26310393298557194,2025-08-04 14:01:00+00:00,-0.4235630823134091,0.26310393298557194,-0.13192722143908014,-0.11035802871877345,-0.420403282326193,-0.05705684071458334,,0.7520446124223209,0.022340396667263607,-0.33431710318495256,-0.42040332887614157,0.7405119375397997,,-0.09593831081457811,-0.034051049068707755,-0.12993524391580494,-0.09192468836098151,-0.12773312263595524,-0.05269823797851261,0.3573945970887573,-0.3310719923700657,0.14714434862135156,-0.9194767838322238,-0.25946464126362295,0.6960923040536372,0.5044748998509024,0.5106291785430529,0.0,0.005699180101690631,0.03837648447588862,-0.05032429847872564,0.06339784682485454,1.8319476028313075,0.552050337564567,,,1.0,0.0
0.05551495587576391,0.4176409601319887,2025-08-04 14:01:00+00:00,-0.5014732531455796,0.4176409601319887,-0.13192722143908014,-0.11035802871877345,-0.498303299862551,-0.1432124167202999,,0.7826274066057782,1.5581402359347267,-0.7592631013768808,-0.4983033444688129,0.7405119375397997,,-0.125367965190269,-0.013325211180014193,-0.12993524391580494,-0.028764125316198576,-0.1320183540736198,-0.32518094100712186,0.4349801876788811,0.2167163845264411,-0.3316611156667704,-1.072164674101349,-0.334686282461817,2.042305497811967,0.7172145267707761,0.5851674530905477,0.0,-0.1289103036548497,0.03837648447588862,-0.13679893516932862,-0.01539849210893425,1.8319476028313075,0.552050337564567,,,1.0,0.0
-0.0717286891946481,-0.3210551103901026,2025-08-04 14:01:00+00:00,-0.2677427406490681,-0.3210551103901026,-0.10547484852311545,-0.11035802871877345,-0.26460324725347706,0.6321877673311491,,0.44269856553028275,-0.4291854550325256,0.08820464074714818,-0.264603281771246,0.7405119375397997,,-0.10714960771960322,,-0.17736885513454528,-0.0010773031595812754,,0.036720908034328835,0.31110024683034104,,-1.9149800469074794,-1.5499498417262483,-0.6688386358375024,-0.3250400211465425,0.10615310236892848,0.22887012080419805,0.0,0.9867720976756804,0.03837648447588862,0.6414727950460992,0.6440844634255238,1.8319476028313075,0.552050337564567,,,1.0,0.0
-0.23129168265694863,1.438877203876388,2025-08-04 14:01:00+00:00,-0.46251816772949433,1.438877203876388,0.05323938897267267,-0.11035802871877345,-0.459353291094372,-0.10013462871744162,,-1.5914962322270008,0.17763219338658837,-0.5077415464724094,-0.45935333799910666,-1.3500197406101888,,0.004963361330647751,,-0.21294406354860054,-0.06040620778090385,,0.5879159558156946,1.1633233572829433,,-1.5970532551290508,-1.5227085810900676,-0.7886271450871809,-0.16786082002254585,2.1804635698942882,1.077743173742605,0.0,-0.06156506229374459,0.03837648447588862,-0.09356161682402712,0.02419093361250713,1.8319476028313075,0.552050337564567,,,1.0,0.0
-0.16828304468290042,-0.7390487730679294,2025-08-04 14:01:00+00:00,0.08285302809569914,-0.7390487730679294,-0.026117729775221393,-0.11035802871877345,0.08594683166013385,-0.22936799272601646,,1.0013208901387323,-0.6923654793835174,0.7108609641952828,0.08594677910936936,0.7405119375397997,,0.03859725204572304,,0.08351600656852669,0.07443221181301106,,0.02774080558780317,0.11269339703884602,,-2.1668701172876887,-1.448807694004382,-0.39677006591333197,-1.0046227427977186,-0.3688009092042084,0.027258073755605464,0.0,-0.2633811068513805,0.03837648447588862,-0.2232735718599316,-0.09575525557635985,1.8319476028313075,0.552050337564567,,,1.0,0.0
0.03180971340240714,-0.8083876020248814,2025-08-04 14:01:00+00:00,0.7450894801691483,-0.8083876020248814,-0.13192722143908014,-0.11035802871877345,0.7480969807191767,-1.9524795128403478,,-0.777884194197257,-1.0357082068556658,0.33604647675779503,0.7480969341997759,-1.3500197406101888,,-0.09593831081457811,,0.19024163181069242,0.185808746397585,,0.42994932874257497,-0.13769019962826942,,-2.0235513608304485,-1.29950123671392,-0.2590248306893281,-3.201725008773093,-0.4655546658474495,-1.8084887877617533,0.0,-2.050783977010797,0.03837648447588862,-1.9527663056719928,-2.168626355361329,1.8319476028313075,0.552050337564567,,,1.0,0.0
-0.170757836287916,-0.4184304236622229,2025-08-04 14:01:00+00:00,-0.30669782606515333,-0.4184304236622229,-0.07902247560715077,-0.11035802871877345,-0.30355325602165606,-0.7463014487603158,,-1.0844832273970737,-0.4911652803731353,-0.1825838130354063,-0.30355329089421107,-1.3500197406101888,,-0.10939186710060822,,0.08351600656852669,0.050835488384076,,0.12422712578920785,0.13380333467575203,,-2.054350488883517,-1.5522039614976229,-0.5307767821897189,-0.8775248429072222,-0.004091167663945232,0.1819028148526679,0.0,-1.0190930837034695,0.03837648447588862,-0.74212139200355,-0.6144882420647276,1.8319476028313075,0.552050337564567,,,1.0,0.0
0.12322776026092047,0.28596560733819304,2025-08-04 14:02:00+00:00,-0.5014732531455796,0.28596560733819304,-0.13192722143908014,0.846567072243988,-0.4983071639507225,-0.22936799272601646,,0.9525158677708576,1.518500345806532,-0.7703313097163613,-0.49830720894026803,0.7405119375397997,,-0.09593831081457811,-0.10313717536435324,-0.17736885513454528,-0.14765459692990773,-0.118535356149285,0.008018114617657023,0.24530792420078412,-0.09038695853358625,0.5385187476528036,-1.1721647500800154,-0.6293229631802172,-1.3383669689898001,0.668802849228556,0.51943933934185,0.0,-0.25550533558795074,0.03837648447588862,-0.21819578931791167,-0.09099248044072485,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
-0.19981098837039807,1.2066559124597438,2025-08-04 14:02:00+00:00,-0.46251816772949433,1.2066559124597438,-0.05257010269118608,0.846567072243988,-0.4593571551825435,-0.1432124167202999,,-1.5539785273961058,0.21168748843648022,-0.5106636820018249,-0.45935720114393236,-1.3500197406101888,,0.004963361330647751,-0.10313717536435324,-0.20108566074391546,-0.19719229343561992,-0.0733380328754284,0.29980348355156206,0.4990580446711716,0.35594298564519805,0.8136091322295905,-1.2379156373612001,-0.7017419720974548,-0.3806116828121705,1.7621383934505135,0.9632579241037138,0.0,-0.12084266359903938,0.03837648447588862,-0.1316195969764682,-0.01063571697329912,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
-0.1113804448225232,0.3946455958798099,2025-08-04 14:02:00+00:00,-0.4235630823134091,0.3946455958798099,-0.10547484852311545,0.846567072243988,-0.42040714641436444,-0.1432124167202999,,0.8285171683158541,-0.006571120165196811,-0.3409237186947424,-0.42040719202096727,0.7405119375397997,,-0.11275525617211576,-0.11695440062348236,-0.17736885513454528,-0.20872846933421038,-0.10147140112440194,-0.26237438302927724,-0.32106953501562796,0.18364476248697315,1.410231762543244,-0.9696252339132679,-0.3425669455027619,1.4751866992695928,0.6663125982509743,0.5718285069459426,0.0,-0.12084266359903938,0.03837648447588862,-0.1316195969764682,-0.01063571697329912,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
0.034891063719256474,-0.009275676681213254,2025-08-04 14:02:00+00:00,-0.38460799689732383,-0.009275676681213254,-0.13192722143908014,0.846567072243988,-0.3814571376461855,-0.48783472074316614,,-1.241313079390962,-0.24603425022939943,-0.28513676039936403,-0.3814571828980022,-1.3500197406101888,,-0.11275525617211576,-0.11004578799391776,-0.24851927196265583,-0.23987614426040482,-0.1179196532542262,-0.14062248189654886,-0.14305800711012717,0.15524809493099617,1.0024241344635663,-0.8397475490065152,-0.27850905876030235,0.6669518130164134,0.21047184678239728,0.37711833508247655,0.0,-0.6499286951529661,0.03837648447588862,-0.4779243663422422,-0.3420756880707063,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
0.16222110682248514,-0.18482312459336628,2025-08-04 14:02:00+00:00,-0.3456529114812386,-0.18482312459336628,0.10614413480460204,0.846567072243988,-0.34250712887800644,0.20140988730256634,,0.6123515123108706,-0.24669639512441174,-0.07769526367382486,-0.3425071737750371,0.7405119375397997,,0.20676670562109947,-0.17222330165999872,-0.24851927196265583,-0.27794552472575335,0.028936645861467013,-0.06340594119748963,-0.15338587081008775,0.32014235191052703,0.8356988029247473,-0.7349188602184683,-0.2797448992085511,0.5323620567833425,0.004364270319369703,0.29249572153096004,0.0,0.4095347952049477,0.03837648447588862,0.21468517238930543,0.2957651684320318,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
0.11781369893897042,-0.40711993583050965,2025-08-04 14:02:00+00:00,-0.2677427406490681,-0.40711993583050965,-0.13192722143908014,0.846567072243988,-0.2646071113416485,-1.1770793287888988,,-0.8629745731490656,-0.7168416881112897,-0.33882249972686923,-0.2646071449160717,-1.3500197406101888,,-0.12620881245814586,-0.13768023851217592,-0.14179364672049002,-0.22760584807735845,-0.11314481763916139,-0.08253747967753353,-0.240729142847376,0.1391617441742294,0.6607681941353455,-0.530578242752555,-0.39668425816890396,1.0874874510173262,-0.2857147260762243,-1.0247730416293268,0.0,-1.5111465964518944,0.03837648447588862,-1.17053390507379,-1.099219842463355,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
0.09225322657663068,-0.8125199885436866,2025-08-04 14:02:00+00:00,0.23867336976004014,-0.8125199885436866,-0.026117729775221393,0.846567072243988,0.2417430026446784,-1.521701632811765,,-0.8591812735648233,-0.9250499872085348,0.20762024104840585,0.24174299490854492,-1.3500197406101888,,0.03859725204572304,-0.303486941621725,-0.14179364672049002,-0.2628983387710702,0.005655072870927629,-0.15748780738699839,-0.6817987193390265,0.1289896602469268,0.3900949361612679,-0.44126241344783174,-0.45221508830289364,0.47883232836564654,-0.7465958795774931,-1.6263184049650539,0.0,-1.8023526984106044,0.03837648447588862,-1.5168386744395637,-1.5383380107164626,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
0.3322193740304694,-2.145166112247723,2025-08-04 14:02:00+00:00,4.290002253032906,-2.145166112247723,-0.07902247560715077,0.846567072243988,4.292543914535294,-0.48783472074316614,,1.3338539767146453,-1.0471749138977624,3.021343814435286,4.292543943696914,0.7405119375397997,,-0.10939186710060822,-0.303486941621725,-0.12993524391580494,-0.26064126087786765,-0.06047664918604186,-0.5944341152001903,-1.0020791365277137,-0.16349505124643907,-0.39846128887357973,-0.36299982793260593,-0.5460861045799635,0.4175978105482784,-2.2469510742718573,-2.4670371490596965,0.0,-0.6499286951529661,0.03837648447588862,-0.4779243663422422,-0.3420756880707063,-1.467402793694188,-0.32234010153924103,-0.2801359411251245,,1.0,0.0
-0.082117012456333,0.11871580799977491,2025-08-04 14:03:00+00:00,-0.38460799689732383,0.11871580799977491,-0.10547484852311545,1.8942534308567016,-0.38146100173435693,0.20140988730256634,,0.5744952643083874,-0.16124261086417493,-0.20336458092405565,-0.38146104604282793,0.7405119375397997,-0.0038433387229633398,-0.06230442009950283,-0.24130942795564414,-0.0587848270876944,-0.2824111412026271,-0.10301460191713306,-0.25272942125654185,0.746589436216627,-0.04984899172868107,-1.4442399975651976,-1.3820919031699976,-0.04485576440140297,0.4791000426195579,0.45839194998776467,0.4370077602699392,0.0,0.4164262101166712,0.03837648447588862,0.21934983792494434,0.29973842239650683,-0.9080621143281467,-0.5550647713339253,,,1.0,0.0
0.12745860291698585,-0.44250341582276825,2025-08-04 14:03:00+00:00,-0.3456529114812386,-0.44250341582276825,-0.13192722143908014,1.8942534308567016,-0.34251099296617793,-1.090923752783182,,-0.8398155229131377,-0.6313575813517788,-0.4920456513398553,-0.34251103691986284,-1.3500197406101888,-0.0038433387229633398,-0.09593831081457811,-0.24821804058520866,-0.1655104523298602,-0.3369836013832459,-0.12842608003021772,-0.02389432692638955,-0.009163463190396536,-0.29463067046168345,0.5887104622055309,-1.5525356873631533,-0.08818369855895081,-1.3168230429808652,-0.02808144241426179,-0.9011316502020144,0.0,-1.4199713852988378,0.03837648447588862,-1.0805652287064276,-0.9925098618373751,-0.9080621143281467,-0.5550647713339253,,,1.0,0.0
